Timestamp,Time,Inverter 1,Inverter 2,Inverter 3,Inverter 4,Inverter 5,Inverter 6,Inverter 7,Inverter 8,POA Irradiation 1,PV Module Temperature 1,PV Cell Temperature
1/1/2024,0:15:00,0,0,0,0,0,0,0,0,0,"21,9654937","21,9654937"
1/1/2024,0:30:00,0,0,0,0,0,0,0,0,0,"21,7123443","21,7123443"
1/1/2024,0:45:00,0,0,0,0,0,0,0,0,0,"22,1677513","22,1677513"
1/1/2024,1:00:00,0,0,0,0,0,0,0,0,0,"22,1699137","22,1699137"
1/1/2024,1:15:00,0,0,0,0,0,0,0,0,0,"21,68051","21,68051"
1/1/2024,1:30:00,0,0,0,0,0,0,0,0,0,"21,5309557","21,5309557"
1/1/2024,1:45:00,0,0,0,0,0,0,0,0,0,"21,3519123","21,3519123"
1/1/2024,2:00:00,0,0,0,0,0,0,0,0,0,"21,5753827","21,5753827"
1/1/2024,2:15:00,0,0,0,0,0,0,0,0,0,"21,2482763","21,2482763"
1/1/2024,2:30:00,0,0,0,0,0,0,0,0,0,"21,0080503","21,0080503"
1/1/2024,2:45:00,0,0,0,0,0,0,0,0,0,"20,864923","20,864923"
1/1/2024,3:00:00,0,0,0,0,0,0,0,0,0,"20,7201937","20,7201937"
1/1/2024,3:15:00,0,0,0,0,0,0,0,0,0,"20,7330743","20,7330743"
1/1/2024,3:30:00,0,0,0,0,0,0,0,0,0,"20,5340393","20,5340393"
1/1/2024,3:45:00,0,0,0,0,0,0,0,0,0,"20,703944","20,703944"
1/1/2024,4:00:00,0,0,0,0,0,0,0,0,0,"20,741804","20,741804"
1/1/2024,4:15:00,0,0,0,0,0,0,0,0,0,"20,698915","20,698915"
1/1/2024,4:30:00,0,0,0,0,0,0,0,0,0,"20,7456157","20,7456157"
1/1/2024,4:45:00,0,0,0,0,0,0,0,0,0,"20,547276","20,547276"
1/1/2024,5:00:00,0,0,0,0,0,0,0,0,0,"20,6636477","20,6636477"
1/1/2024,5:15:00,0,0,0,0,0,0,0,0,0,"20,6063717","20,6063717"
1/1/2024,5:30:00,0,0,0,0,0,0,0,0,0,"20,9853547","20,9853547"
1/1/2024,5:45:00,0,0,0,0,0,0,0,0,0,"20,8490797","20,8490797"
1/1/2024,6:00:00,"243,03157",0,0,0,"202,66502","190,72346",0,"206,03622","5,28666665","20,599498","20,615358"
1/1/2024,6:15:00,"262,06116","6,190031",0,0,"263,62775","263,24673","4,1906843","263,14252","22,7672225","20,7661733","20,83447497"
1/1/2024,6:30:00,"241,4954","241,59709","229,16399",0,"249,98607","235,79912","238,48195","235,45786","63,094444","21,6056947","21,79497803"
1/1/2024,6:45:00,"450,60788","450,8506","462,34586",0,"594,0458","447,757","361,20526","406,06442","120,21222","23,2428563","23,60349296"
1/1/2024,7:00:00,"762,67175","753,86554","797,3678",0,"1023,65295","837,2803","586,66925","667,23145","189,69222","25,1275233","25,69659996"
1/1/2024,7:15:00,"1013,5117","1017,4959","1026,04",0,"1110,7079","1018,8358","925,31335","971,60626","287,47778","26,8646197","27,72705304"
1/1/2024,7:30:00,"1857,8696","1812,6273","1901,9513","1731,6072","2100,0618","1939,712","1806,2058","1862,6178","556,3872","33,9217967","35,5909583"
1/1/2024,7:45:00,"1042,6498","991,7588","992,1257","1022,5366","1102,4067","1063,1008","1001,38666","997,8568","320,58667","36,2740913","37,23585131"
1/1/2024,8:00:00,"867,9029","825,9803","893,0651","871,48145","954,80414","896,2157","903,5049","891,714","302,67334","34,2295357","35,13755572"
1/1/2024,8:15:00,"860,88403","825,03595","896,3556","850,1502","957,2106","896,6052","855,71295","859,0157","314,653885","35,036116","35,98007766"
1/1/2024,8:30:00,"1113,5902","1064,8057","1197,445","1133,9563","1260,251","1170,0886","1155,1412","1155,2048","414,54055","36,2640643","37,50768595"
1/1/2024,8:45:00,"1264,364","1218,3804","1336,5175","1267,5023","1374,1904","1299,9153","1281,01","1288,7108","459,902775","37,5044033","38,88411163"
1/1/2024,9:00:00,"1527,968","1474,8695","1703,9907","1596,9844","1695,6317","1582,0176","1679,1501","1673,5369","581,965","40,301502","42,047397"
1/1/2024,9:15:00,"2907,9067","2793,9885","2986,5117","2913,381","3051,5972","2940,3777","2952,068","2937,4888","1030,2122","47,5321493","50,6227859"
1/1/2024,9:30:00,"2835,1409","2736,5596","2861,4106","2818,597","2911,8528","2825,9753","2851,7607","2830,075","994,120535","51,9218743","54,90423591"
1/1/2024,9:45:00,"2973,3853","2882,5176","2988,357","2968,5288","3025,384","2944,376","2993,97","2966,3464","1039,68115","54,8229767","57,94202415"
1/1/2024,10:00:00,"3006,462","2925,7324","2988,202","2985,6733","3018,9434","2950,9385","2996,6255","2965,7493","1043,51385","58,3478467","61,47838825"
1/1/2024,10:15:00,"2970,7368","2893,2322","2917,6465","2926,9666","2965,8394","2909,2747","2922,2878","2896,2788","1017,39056","58,5532547","61,60542638"
1/1/2024,10:30:00,"3061,0454","2987,8103","3029,7322","3031,3008","3057,885","2997,3855","3045,274","3009,989","1059,31835","58,1480457","61,32600075"
1/1/2024,10:45:00,"3090,287","3022,3425","3064,069","3066,0237","3087,1875","3027,3652","3064,474","3036,497","1059,93105","58,357483","61,53727615"
1/1/2024,11:00:00,"3124,8245","3046,5068","3063,263","3072,034","3117,4731","3058,7615","3075,2244","3039,8008","1066,10615","59,661816","62,86013445"
1/1/2024,11:15:00,"3081,2097","3013,205","3037,8416","3042,8171","3071,7344","3014,166","3048,482","3010,5996","1054,4694","59,457928","62,6213362"
1/1/2024,11:30:00,"3120,7925","3053,929","3099,2642","3095,3198","3119,416","3066,4333","3107,2144","3069,4993","1074,2428","58,8590613","62,0817897"
1/1/2024,11:45:00,"3167,7144","3105,5137","3132,5715","3140,0754","3136,784","3078,0188","3110,1748","3084,9048","1077,6345","56,108402","59,3413055"
1/1/2024,12:00:00,"3191,905","3132,7039","3153,0073","3163,6365","3163,2996","3100,741","3139,5518","3111,1433","1084,11335","56,269467","59,52180705"
1/1/2024,12:15:00,"3252,8557","3186,1018","3211,3247","3214,4739","3231,3516","3180,5366","3170,2092","3176,3079","1070,45775","57,698832","60,91020525"
1/1/2024,12:30:00,"3302,037","3264,2107","3123,137","3164,689","3309,4353","3213,9946","3298,8425","3228,6362","1089,50165","57,5126007","60,78110565"
1/1/2024,12:45:00,"2724,6443","2528,0256","1994,7922","2165,2463","2326,24","2450,38","2394,7874","2048,6926","644,175025","51,1672707","53,09979578"
1/1/2024,13:00:00,"3341,7373","3331,0159","3422,6707","3440,7605","3422,6506","3377,6296","3332,4077","3361,185","1177,84835","52,8430353","56,37658035"
1/1/2024,13:15:00,"3176,8862","3061,5437","3088,4226","3160,935","3179,5286","3258,9368","2991,3765","3054,7078","1045,30615","57,557788","60,69370645"
1/1/2024,13:30:00,"1375,4226","1152,0308","1559,0321","1495,9103","1450,859","1445,3413","1511,1458","1509,6973","535,73998","53,7354377","55,34265764"
1/1/2024,13:45:00,"2496,2498","2522,6606","2694,4363","2665,7356","2430,4631","2418,977","2697,461","2700,7922","905,27613","47,2827033","49,99853169"
1/1/2024,14:00:00,"3392,7532","3456,833","3145,9102","3258,4058","3435,6711","3280,9067","3371,0303","3128,4373","1065,4261","57,4290643","60,6253426"
1/1/2024,14:15:00,"3062,3298","3021,0264","2922,9028","2929,7402","3202,702","2994,344","3181,761","2995,3638","1003,88502","60,1988897","63,21054476"
1/1/2024,14:30:00,"2724,2834","2818,1304","2797,833","2751,3445","3077,2932","2702,5566","2973,758","2856,7417","936,68168","58,883869","61,69391404"
1/1/2024,14:45:00,"1694,0554","1526,4977","1491,4972","1526,4269","1438,904","1586,4978","1314,4272","1434,6093","482,74888","50,890164","52,33841064"
1/1/2024,15:00:00,"637,7568","627,8723","597,2047","610,8096","604,31586","604,8101","604,9997","590,84906","166,10111","35,320294","35,81859733"
1/1/2024,15:15:00,"972,6817","974,7598","953,09","969,29346","928,16974","925,2598","940,435","932,665","269,661665","30,3644483","31,1734333"
1/1/2024,15:30:00,"2607,003","2601,158","2564,13","2599,19","2517,9275","2490,2559","2516,0806","2516,7085","806,1289","42,3254763","44,743863"
1/1/2024,15:45:00,"2818,6","2773,1921","2820,0466","2848,073","2815,2507","2733,6","2821,1016","2797,4614","951,96165","53,955746","56,81163095"
1/1/2024,16:00:00,"2716,238","2652,0576","2689,2207","2739,469","2735,8938","2641,2107","2727,777","2695,4883","928,70775","57,427534","60,21365725"
1/1/2024,16:15:00,"2480,6626","2462,6064","2526,4705","2574,978","2490,6812","2396,5144","2567,7134","2542,9905","881,22665","56,7711457","59,41482565"
1/1/2024,16:30:00,"2605,0051","2562,0945","2580,2068","2664,642","2627,272","2529,4226","2657,4958","2619,7368","914,19833","58,788809","61,53140399"
1/1/2024,16:45:00,"2469,0955","2436,464","2454,8796","2556,6782","2511,5974","2407,2822","2563,2002","2520,883","882,25997","58,836689","61,48346891"
1/1/2024,17:00:00,"2046,4357","2029,083","2047,0555","2150,8496","2086,4578","1997,2881","2170,6292","2123,6711","743,873325","55,7119267","57,94354668"
1/1/2024,17:15:00,"1633,0219","1611,5881","1660,4451","1722,7474","1673,6346","1602,9069","1765,209","1725,3097","589,0361","52,191212","53,9583203"
1/1/2024,17:30:00,"1150,8973","1127,5312","1133,5698","1176,1467","1178,2418","1140,7582","1184,3041","1147,7446","380,78499","47,198276","48,34063097"
1/1/2024,17:45:00,"533,7338","531,24817","534,3106","539,9588","544,2094","528,87164","550,9741","539,2848","164,071665","40,6812727","41,1734877"
1/1/2024,18:00:00,"307,27844","304,7433","302,08258","305,3545","312,3705","306,32718","306,9524","303,47467","82,036665","36,3179437","36,5640537"
1/1/2024,18:15:00,"206,25488","206,06573","204,14957","207,85669","205,01987","203,71637","210,1367","206,91022","48,1277765","33,160862","33,30524533"
1/1/2024,18:30:00,"160,56773","160,07533","159,4363","161,01236","160,4975","160,34619","163,87961","160,95975","27,338889","30,533262","30,61527867"
1/1/2024,18:45:00,"136,94347","136,21811","136,6042","136,51433","137,80402","138,58838","139,10805","137,08798","8,1761115","28,9440327","28,96856103"
1/1/2024,19:00:00,"134,30618","133,27649","133,74985","133,71849","133,83702","135,58548","135,73607","134,9867",0,"28,059756","28,059756"
1/1/2024,19:15:00,"140,83266","179,3292","110,74414","86,18745","89,45975","127,789085","110,29571","145,99858",0,"27,4828663","27,4828663"
1/1/2024,19:30:00,0,0,0,0,0,0,0,0,0,"26,88242","26,88242"
1/1/2024,19:45:00,0,0,0,0,0,0,0,0,0,"26,501308","26,501308"
1/1/2024,20:00:00,0,0,0,0,0,0,0,0,0,"26,1935367","26,1935367"
1/1/2024,20:15:00,0,0,0,0,0,0,0,0,0,"25,97455","25,97455"
1/1/2024,20:30:00,0,0,0,0,0,0,0,0,0,"26,033367","26,033367"
1/1/2024,20:45:00,0,0,0,0,0,0,0,0,0,"25,921175","25,921175"
1/1/2024,21:00:00,0,0,0,0,0,0,0,0,0,"25,2877967","25,2877967"
1/1/2024,21:15:00,0,0,0,0,0,0,0,0,0,"24,1646573","24,1646573"
1/1/2024,21:30:00,0,0,0,0,0,0,0,0,0,"23,8203343","23,8203343"
1/1/2024,21:45:00,0,0,0,0,0,0,0,0,0,"23,4203157","23,4203157"
1/1/2024,22:00:00,0,0,0,0,0,0,0,0,0,"23,3075543","23,3075543"
1/1/2024,22:15:00,0,0,0,0,0,0,0,0,0,"23,5503463","23,5503463"
1/1/2024,22:30:00,0,0,0,0,0,0,0,0,0,"23,434195","23,434195"
1/1/2024,22:45:00,0,0,0,0,0,0,0,0,0,"23,4018993","23,4018993"
1/1/2024,23:00:00,0,0,0,0,0,0,0,0,0,"23,1147053","23,1147053"
1/1/2024,23:15:00,0,0,0,0,0,0,0,0,0,"22,8874637","22,8874637"
1/1/2024,23:30:00,0,0,0,0,0,0,0,0,0,"22,8263043","22,8263043"
1/1/2024,23:45:00,0,0,0,0,0,0,0,0,0,"22,9147657","22,9147657"
1/2/2024,0:00:00,0,0,0,0,0,0,0,0,0,"22,6969007","22,6969007"
1/2/2024,0:15:00,0,0,0,0,0,0,0,0,0,"23,030108","23,030108"
1/2/2024,0:30:00,0,0,0,0,0,0,0,0,0,"23,198601","23,198601"
1/2/2024,0:45:00,0,0,0,0,0,0,0,0,0,"23,1508037","23,1508037"
1/2/2024,1:00:00,0,0,0,0,0,0,0,0,0,"23,0745373","23,0745373"
1/2/2024,1:15:00,0,0,0,0,0,0,0,0,0,"22,7914097","22,7914097"
1/2/2024,1:30:00,0,0,0,0,0,0,0,0,0,"22,3705547","22,3705547"
1/2/2024,1:45:00,0,0,0,0,0,0,0,0,0,"22,15555","22,15555"
1/2/2024,2:00:00,0,0,0,0,0,0,0,0,0,"21,7571267","21,7571267"
1/2/2024,2:15:00,0,0,0,0,0,0,0,0,0,"21,7108333","21,7108333"
1/2/2024,2:30:00,0,0,0,0,0,0,0,0,0,"21,850878","21,850878"
1/2/2024,2:45:00,0,0,0,0,0,0,0,0,0,"22,1820767","22,1820767"
1/2/2024,3:00:00,0,0,0,0,0,0,0,0,0,"22,3185243","22,3185243"
1/2/2024,3:15:00,0,0,0,0,0,0,0,0,0,"22,1586273","22,1586273"
1/2/2024,3:30:00,0,0,0,0,0,0,0,0,0,"22,317982","22,317982"
1/2/2024,3:45:00,0,0,0,0,0,0,0,0,0,"22,056819","22,056819"
1/2/2024,4:00:00,0,0,0,0,0,0,0,0,0,"21,782771","21,782771"
1/2/2024,4:15:00,0,0,0,0,0,0,0,0,0,"21,4257917","21,4257917"
1/2/2024,4:30:00,0,0,0,0,0,0,0,0,0,"21,3765213","21,3765213"
1/2/2024,4:45:00,0,0,0,0,0,0,0,0,0,"21,5333877","21,5333877"
1/2/2024,5:00:00,0,0,0,0,0,0,0,0,0,"21,4478133","21,4478133"
1/2/2024,5:15:00,0,0,0,0,0,0,0,0,0,"21,3024537","21,3024537"
1/2/2024,5:30:00,0,0,0,0,0,0,0,0,0,"21,3074823","21,3074823"
1/2/2024,5:45:00,0,0,0,0,0,0,0,0,0,"21,2551363","21,2551363"
1/2/2024,6:00:00,"710,3782",0,0,0,0,0,0,0,"3,12777785","21,3573893","21,36677263"
1/2/2024,6:15:00,"781,3732",0,"8,330045",0,"135,93242",0,0,0,"29,99","21,8187547","21,9087247"
1/2/2024,6:30:00,"285,46732","141,47313","281,46387",0,"296,4745","20,15753","158,59117","178,4759","75,510557","22,3876203","22,61415197"
1/2/2024,6:45:00,"337,66815","342,44702","356,8831",0,"452,25867","353,0549","275,8652","311,11816","72,2138875","22,7858813","23,00252296"
1/2/2024,7:00:00,"712,4094","708,7384","760,3283",0,"1025,7683","804,8993","510,66617","610,222","152,441115","24,255973","24,71329635"
1/2/2024,7:15:00,"1268,1067","1236,9877","1295,9736",0,"1516,6315","1336,522","1148,8933","1218,2786","366,18889","27,0478193","28,14638597"
1/2/2024,7:30:00,"1732,3232","1684,0774","1776,8337","1188,1873","1992,8455","1824,5356","1655,8955","1725,059","507,6961","33,200589","34,7236773"
1/2/2024,7:45:00,"1691,7441","1613,9082","1799,822","1765,9176","1991,8851","1839,3134","1781,9473","1815,1597","556,297775","39,2731997","40,94209303"
1/2/2024,8:00:00,"1750,5488","1635,9286","1827,3212","1776,767","1984,6484","1851,4587","1809,9386","1809,9304","617,66","41,235983","43,088963"
1/2/2024,8:15:00,"1391,1719","1315,9686","1609,5139","1466,7833","1731,1985","1541,4406","1619,2177","1577,7214","576,58555","42,5416887","44,27144535"
1/2/2024,8:30:00,"1627,4004","1470,957","1825,9348","1667,9426","2255,611","1908,7891","2084,1396","1915,95","646,60278","44,5610987","46,50090704"
1/2/2024,8:45:00,"1869,0182","1765,4154","2073,1157","1901,7264","2306,6008","2067,333","2163,1262","2070,1868","729,282765","45,270688","47,4585363"
1/2/2024,9:00:00,"2470,4973","2367,7537","2688,0974","2567,3064","2721,794","2595,8079","2589,1777","2577,555","957,33498","49,2707127","52,14271764"
1/2/2024,9:15:00,"2885,1277","2778,9568","2971,9578","2903,3474","3086,3254","2941,381","2949,1477","2917,391","1041,46445","52,6083883","55,73278165"
1/2/2024,9:30:00,"2955,516","2856,6294","2964,231","2941,59","3034,2043","2937,0776","2958,299","2905,2712","1011,19666","51,5112927","54,54488268"
1/2/2024,9:45:00,"2969,4165","2874,4211","2985,6392","2964,8438","3047,0037","2946,1077","2994,459","2960,763","1009,28055","51,493878","54,52171965"
1/2/2024,10:00:00,"3105,815","3018,7869","3083,2302","3079,3535","3126,5002","3060,4858","3084,6072","3058,4617","1046,1311","53,4103853","56,5487786"
1/2/2024,10:15:00,"3168,2205","3094,4688","3129,6628","3135,514","3160,894","3102,9155","3136,883","3105,2676","1060,76785","53,054096","56,23639955"
1/2/2024,10:30:00,"3293,8074","3221,812","3245,373","3249,9678","3278,342","3218,294","3249,885","3216,0137","1094,91945","54,4003157","57,68507405"
1/2/2024,10:45:00,"3098,6497","3057,201","2993,8938","2987,6338","3079,2603","2988,8267","3020,8716","2998,0034","1024,44274","54,894183","57,96751122"
1/2/2024,11:00:00,"3218,071","3216,6667","3149,2556","3186,9927","3197,5242","3123,4968","3250,2437","3212,22","1042,8061","51,953474","55,0818923"
1/2/2024,11:15:00,"3255,3015","3247,9607","3260,471","3232,7795","3294,6428","3269,311","3209,5796","3219,9775","1117,86995","55,283796","58,63740585"
1/2/2024,11:30:00,"3202,4531","2855,3394","2956,863","2940,9736","3366,5178","3318,8496","3299,4617","3112,3257","990,27223","54,5288987","57,49971539"
1/2/2024,11:45:00,"3045,4443","3219,5435","2949,6956","3048,013","2601,35","2640,8909","2611,6238","2736,1082","1027,055","53,3239357","56,4051007"
1/2/2024,12:00:00,"2133,6562","1831,2429","2176,262","2098,6133","2638,8594","2487,0227","2322,233","2202,385","757,14165","47,982058","50,25348295"
1/2/2024,12:15:00,"2563,9692","2626,2488","2741,1199","2638,6467","2524,533","2469,914","2637,9556","2708,6633","962,14","49,1408953","52,0273153"
1/2/2024,12:30:00,"3041,683","2773,451","2807,191","2844,6233","3150,0818","3021,3708","2995,9714","2904,2336","991,71167","52,551996","55,52713101"
1/2/2024,12:45:00,"2690,0645","2570,9878","2618,3425","2652,8567","2166,8323","2471,8955","2447,3467","2554,5386","962,84335","53,4383483","56,32687835"
1/2/2024,13:00:00,"2828,3333","2935,865","2924,5325","2899,5005","2628,7422","2681,5642","2829,7268","2774,4468","1031,49165","51,7201933","54,81466825"
1/2/2024,13:15:00,"2067,378","2122,1487","1402,7347","1779,8042","1371,089","1463,4648","1191,1405","1178,4158","458,096665","50,7179753","52,0922653"
1/2/2024,13:30:00,"1897,6746","1922,3152","1976,506","1912,6741","1990,1094","1923,582","1989,8823","1970,1641","671,461675","46,6194967","48,63388173"
1/2/2024,13:45:00,"2311,3042","2326,9885","2409,5825","2421,339","1932,967","2038,8264","2119,7578","2213,974","832,82387","50,4691523","52,96762391"
1/2/2024,14:00:00,"3268,0974","3401,4712","3145,4578","3179,31","2871,582","3022,5908","2985,0857","3067,8704","1106,0256","55,7975297","59,1156065"
1/2/2024,14:15:00,"3061,91","2940,9878","3239,2937","3065,4355","3462,3167","3304,168","3450,169","3410,0774","1166,1922","60,6302043","64,1287809"
1/2/2024,14:30:00,"2323,2092","2396,8455","2484,5498","2463,962","2460,7947","2263,46","2481,3535","2475,4216","870,256105","55,098749","57,70951732"
1/2/2024,14:45:00,"2714,65","2686,2886","2491,2058","2648,7776","2535,852","2467,5986","2841,4636","2539,993","855,538325","57,9447993","60,51141428"
1/2/2024,15:00:00,"3240,4917","3174,7825","3325,754","3321,2153","3274,1086","3236,574","3203,0034","3240,9915","1144,89945","57,1504813","60,58517965"
1/2/2024,15:15:00,"3266,2786","3230,7283","3260,3484","3311,4128","3256,26","3183,7778","3226,7617","3170,7566","1141,97215","61,0011227","64,42703915"
1/2/2024,15:30:00,"973,8391","851,7214","876,9614","943,864","1012,75525","996,9746","1064,3665","878,3847","292,483335","53,7652473","54,64269731"
1/2/2024,15:45:00,"291,79135","296,07114","268,1707","277,44287","267,0598","270,59433","270,5632","265,14594","109,457775","34,55195","34,88032333"
1/2/2024,16:00:00,0,0,0,0,0,0,0,0,"148,96611","25,7381563","26,18505463"
1/2/2024,16:15:00,0,0,0,0,0,0,0,0,"146,84611","27,2639927","27,70453103"
1/2/2024,16:30:00,0,0,0,0,0,0,0,0,"355,322235","27,6311637","28,69713041"
1/2/2024,16:45:00,0,0,0,0,0,0,0,0,"1029,9167","39,272398","42,3621481"
1/2/2024,17:00:00,"248,40697","202,56822","343,40067","318,90677","311,09454","299,58517","336,4724","348,88428","871,53115","49,3493003","51,96389375"
1/2/2024,17:15:00,"1853,05","1901,9319","1864,3468","1898,8738","1394,4878","1636,7345","1635,3464","1818,2439","692,6561","46,0391887","48,117157"
1/2/2024,17:30:00,"1362,6263","1336,4769","1238,3545","1318,6909","1371,4802","1358,169","1373,5896","1290,6085","429,51111","45,0927333","46,38126663"
1/2/2024,17:45:00,"603,62103","637,81854","619,5246","642,48584","539,71277","569,6194","590,2292","597,18115","209,859445","36,5777213","37,20729964"
1/2/2024,18:00:00,"673,2656","699,8768","610,2278","669,18634","546,3506","587,44464","607,9119","598,5575","197,96501","33,975278","34,56917303"
1/2/2024,18:15:00,"1012,2471","1054,7081","1055,9661","1206,338","790,4825","815,91833","1343,536","1146,0048","413,31944","37,1533933","38,39335162"
1/2/2024,18:30:00,"594,8087","603,21564","585,337","686,4215","455,57047","480,17017","754,1022","638,92554","234,132225","36,6573667","37,35976338"
1/2/2024,18:45:00,"303,29984","313,60355","294,31967","311,04178","279,69177","282,42883","347,44028","314,37326","104,348333","33,9309847","34,2440297"
1/2/2024,19:00:00,"160,50496","161,54323","159,15488","162,27884","158,2355","159,43646","171,56656","164,65584","27,1861115","29,679584","29,76114233"
1/2/2024,19:15:00,"143,22624","142,83638","143,20987","142,91241","144,19647","144,93222","145,48244","143,81133","0,54333335","26,8168057","26,8184357"
1/2/2024,19:30:00,"113,05975","83,08369","122,763306","61,45904","91,7013","74,54648","69,58578","177,76805",0,"25,1690457","25,1690457"
1/2/2024,19:45:00,0,0,0,0,0,0,0,0,0,"24,041286","24,041286"
1/2/2024,20:00:00,0,0,0,0,0,0,0,0,0,"23,6938013","23,6938013"
1/2/2024,20:15:00,0,0,0,0,0,0,0,0,0,"23,2820377","23,2820377"
1/2/2024,20:30:00,0,0,0,0,0,0,0,0,0,"22,9618277","22,9618277"
1/2/2024,20:45:00,0,0,0,0,0,0,0,0,0,"23,144787","23,144787"
1/2/2024,21:00:00,0,0,0,0,0,0,0,0,0,"23,4603643","23,4603643"
1/2/2024,21:15:00,0,0,0,0,0,0,0,0,0,"23,410654","23,410654"
1/2/2024,21:30:00,0,0,0,0,0,0,0,0,0,"23,610715","23,610715"
1/2/2024,21:45:00,0,0,0,0,0,0,0,0,0,"24,1051577","24,1051577"
1/2/2024,22:00:00,0,0,0,0,0,0,0,0,0,"23,884478","23,884478"
1/2/2024,22:15:00,0,0,0,0,0,0,0,0,0,"23,4669723","23,4669723"
1/2/2024,22:30:00,0,0,0,0,0,0,0,0,0,"23,5098103","23,5098103"
1/2/2024,22:45:00,0,0,0,0,0,0,0,0,0,"23,2444953","23,2444953"
1/2/2024,23:00:00,0,0,0,0,0,0,0,0,0,"22,6647843","22,6647843"
1/2/2024,23:15:00,0,0,0,0,0,0,0,0,0,"22,3621637","22,3621637"
1/2/2024,23:30:00,0,0,0,0,0,0,0,0,0,"22,3419513","22,3419513"
1/2/2024,23:45:00,0,0,0,0,0,0,0,0,0,"22,5872057","22,5872057"
1/3/2024,0:00:00,0,0,0,0,0,0,0,0,0,"22,5337763","22,5337763"
1/3/2024,0:15:00,0,0,0,0,0,0,0,0,0,"22,2399917","22,2399917"
1/3/2024,0:30:00,0,0,0,0,0,0,0,0,0,"22,237093","22,237093"
1/3/2024,0:45:00,0,0,0,0,0,0,0,0,0,"21,956339","21,956339"
1/3/2024,1:00:00,0,0,0,0,0,0,0,0,0,"21,4278407","21,4278407"
1/3/2024,1:15:00,0,0,0,0,0,0,0,0,0,"21,4381873","21,4381873"
1/3/2024,1:30:00,0,0,0,0,0,0,0,0,0,"21,3803407","21,3803407"
1/3/2024,1:45:00,0,0,0,0,0,0,0,0,0,"21,1123113","21,1123113"
1/3/2024,2:00:00,0,0,0,0,0,0,0,0,0,"21,3346797","21,3346797"
1/3/2024,2:15:00,0,0,0,0,0,0,0,0,0,"21,6210477","21,6210477"
1/3/2024,2:30:00,0,0,0,0,0,0,0,0,0,"21,77297","21,77297"
1/3/2024,2:45:00,0,0,0,0,0,0,0,0,0,"21,7298653","21,7298653"
1/3/2024,3:00:00,0,0,0,0,0,0,0,0,0,"21,6396367","21,6396367"
1/3/2024,3:15:00,0,0,0,0,0,0,0,0,0,"21,7669107","21,7669107"
1/3/2024,3:30:00,0,0,0,0,0,0,0,0,0,"22,041903","22,041903"
1/3/2024,3:45:00,0,0,0,0,0,0,0,0,0,"21,889851","21,889851"
1/3/2024,4:00:00,0,0,0,0,0,0,0,0,0,"21,7631293","21,7631293"
1/3/2024,4:15:00,0,0,0,0,0,0,0,0,0,"21,4986453","21,4986453"
1/3/2024,4:30:00,0,0,0,0,0,0,0,0,0,"21,4081137","21,4081137"
1/3/2024,4:45:00,0,0,0,0,0,0,0,0,0,"21,9526393","21,9526393"
1/3/2024,5:00:00,0,0,0,0,0,0,0,0,0,"22,1903423","22,1903423"
1/3/2024,5:15:00,0,0,0,0,0,0,0,0,0,"22,20866","22,20866"
1/3/2024,5:30:00,0,0,0,0,0,0,0,0,0,"22,0741777","22,0741777"
1/3/2024,5:45:00,0,0,0,0,0,0,0,0,0,"22,4059517","22,4059517"
1/3/2024,6:00:00,"220,1371",0,"105,40347",0,"101,800514","112,79572","116,07599","130,55751","0,0166666675","22,6718493","22,6718993"
1/3/2024,6:15:00,"186,39577",0,"188,20811",0,"188,35416","188,33719","188,25233","188,21344","4,291111","22,879249","22,89212233"
1/3/2024,6:30:00,"197,92873",0,"199,13988",0,"199,74805","199,00938","199,07503","198,80746","21,6022225","23,1797843","23,24459097"
1/3/2024,6:45:00,"219,9516",0,"222,21164",0,"224,41333","220,84966","220,88632","220,59598","38,0744435","23,3458873","23,46011063"
1/3/2024,7:00:00,"210,1618",0,"212,46745",0,"212,2309","210,86691","210,21158","210,5751","32,255002","23,291515","23,38828001"
1/3/2024,7:15:00,"203,53221",0,"205,94876",0,"204,91473","204,3616","205,74945","205,23036","29,576667","23,391473","23,480203"
1/3/2024,7:30:00,"407,028",0,"396,63992",0,"405,0625","399,9202","399,37616","397,4392","105,950555","23,7899697","24,10782137"
1/3/2024,7:45:00,"846,45074","3,5125823","795,43604",0,"935,9781","885,88275","764,2844","768,0429","240,058895","26,7377947","27,45797139"
1/3/2024,8:00:00,"812,0994","816,07666","806,5354","518,297","766,4112","751,5395","828,78424","803,38214","256,70778","27,849519","28,61964234"
1/3/2024,8:15:00,"740,54443","749,0253","658,5774","665,41656","683,8681","694,0017","628,87396","628,00775","207,131115","30,2122233","30,83361665"
1/3/2024,8:30:00,"1800,1708","1764,7096","2491,7617","2257,886","2308,3796","2030,676","2261,8608","2341,2207","868,715025","38,88355","41,48969508"
1/3/2024,8:45:00,"1070,9722","1042,1488","1002,3073","942,79034","1058,589","999,867","1025,1522","991,5672","331,915555","42,83963","43,83537667"
1/3/2024,9:00:00,"1088,0236","1108,0651","1145,714","1105,547","1117,984","1095,6849","1080,259","1095,765","347,421115","36,5795453","37,62180865"
1/3/2024,9:15:00,"519,96277","494,95627","538,7168","516,6506","573,89954","534,1092","552,58563","535,0895","164,780555","33,941229","34,43557067"
1/3/2024,9:30:00,"471,36688","462,93423","471,1474","463,2223","479,94485","462,14578","470,12665","461,72928","138,71999","31,1496473","31,56580727"
